Date : 2025-10-13 09:37:59
Directory : /home/kun/projects/SharePix
Total : 352 files,  3136 codes, 1919 comments, 975 blanks, all 6030 lines

Languages
+--------------+------------+------------+------------+------------+------------+
| language     | files      | code       | comment    | blank      | total      |
| /home/kun/projects/Knot/backend-service/src/utils/image_processor.h                                                        | C++          |        -33 |        -58 |        -13 |       -104 |
| /home/kun/projects/Knot/backend-service/src/utils/logger.cpp                                                               | C++          |       -167 |        -28 |        -27 |       -222 |
| /home/kun/projects/Knot/backend-service/src/utils/logger.h                                                                 | C++          |        -34 |        -61 |        -16 |       -111 |
| /home/kun/projects/Knot/backend-service/src/utils/pagination_helper.h                                                      | C++          |        -72 |        -61 |        -15 |       -148 |
| /home/kun/projects/Knot/backend-service/start-server.sh                                                                    | Shell Script |        -58 |        -14 |        -16 |        -88 |
| /home/kun/projects/Knot/backend-service/test/test_concurrent.sh                                                            | Shell Script |        -49 |         -7 |        -15 |        -71 |
| /home/kun/projects/Knot/backend-service/test/test_delete.py                                                                | Python       |         -9 |         -2 |         -7 |        -18 |
| /home/kun/projects/Knot/backend-service/third_party/httplib.h                                                              | C++          |     -9,545 |       -501 |     -1,866 |    -11,912 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/FUNDING.yml                                            | YAML         |         -2 |          0 |         -1 |         -3 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/ISSUE_TEMPLATE/bug-report.yml                          | YAML         |        -82 |         -1 |         -2 |        -85 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/ISSUE_TEMPLATE/feature-request.yml                     | YAML         |        -20 |          0 |         -1 |        -21 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/ISSUE_TEMPLATE/support-question.yml                    | YAML         |        -20 |          0 |         -1 |        -21 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/badge/action.yml                               | YAML         |        -31 |          0 |         -1 |        -32 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/badge/write/action.yml                         | YAML         |        -24 |          0 |         -1 |        -25 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/boost-json/action.yml                  | YAML         |        -17 |          0 |         -1 |        -18 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/cmake/action.yml                       | YAML         |        -36 |         -3 |         -1 |        -40 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/danielaparker-jsoncons/action.yml      | YAML         |        -18 |          0 |         -1 |        -19 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/gtest/action.yml                       | YAML         |        -15 |          0 |         -1 |        -16 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/kazuho-picojson/action.yml             | YAML         |        -17 |          0 |         -1 |        -18 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/libressl/action.yml                    | YAML         |        -19 |          0 |         -1 |        -20 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/nlohmann-json/action.yml               | YAML         |        -18 |          0 |         -1 |        -19 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/open-source-parsers-jsoncpp/action.yml | YAML         |        -21 |         -1 |         -1 |        -23 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/openssl/action.yml                     | YAML         |        -21 |          0 |         -1 |        -22 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/install/wolfssl/action.yml                     | YAML         |        -22 |          0 |         -1 |        -23 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/process-linting-results/action.yml             | YAML         |        -21 |         -4 |         -2 |        -27 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/render/defaults/action.yml                     | YAML         |        -61 |          0 |         -7 |        -68 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/actions/render/tests/action.yml                        | YAML         |        -41 |          0 |         -4 |        -45 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/logo.svg                                               | XML          |        -16 |          0 |          0 |        -16 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/security.md                                            | Markdown     |        -13 |          0 |         -9 |        -22 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/cmake.yml                                    | YAML         |       -235 |          0 |        -41 |       -276 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/cross-platform.yml                           | YAML         |        -27 |          0 |         -7 |        -34 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/documentation.yml                            | YAML         |        -23 |          0 |         -3 |        -26 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/jwt.yml                                      | YAML         |        -82 |          0 |        -14 |        -96 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/lint.yml                                     | YAML         |       -117 |         -2 |         -8 |       -127 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/release.yml                                  | YAML         |        -35 |         -2 |         -8 |        -45 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/ssl.yml                                      | YAML         |       -101 |          0 |        -13 |       -114 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/targets.yml                                  | YAML         |        -73 |          0 |         -7 |        -80 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/.github/workflows/traits.yml                                   | YAML         |        -75 |         -1 |        -10 |        -86 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/CMakeLists.txt                                                 | CMake        |       -147 |          0 |        -28 |       -175 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/CMakePresets.json                                              | JSON         |        -33 |          0 |          0 |        -33 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/README.md                                                      | Markdown     |        -99 |          0 |        -51 |       -150 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/cmake/CMakePresets.json                                        | JSON         |        -48 |          0 |          0 |        -48 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/docs/CMakeLists.txt                                            | CMake        |        -21 |          0 |         -3 |        -24 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/docs/faqs.md                                                   | Markdown     |        -48 |          0 |        -27 |        -75 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/docs/install.md                                                | Markdown     |        -48 |          0 |        -25 |        -73 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/docs/overrides.css                                             | PostCSS      |        -21 |          0 |         -6 |        -27 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/docs/signing.md                                                | Markdown     |        -27 |          0 |         -7 |        -34 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/docs/ssl.md                                                    | Markdown     |        -32 |          0 |        -12 |        -44 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/docs/traits.md                                                 | Markdown     |        -86 |          0 |        -22 |       -108 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/CMakeLists.txt                                         | CMake        |        -28 |          0 |        -11 |        -39 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/CMakePresets.json                                      | JSON         |        -32 |          0 |          0 |        -32 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/es256k.cpp                                             | C++          |        -31 |         -3 |         -8 |        -42 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/jwks-verify.cpp                                        | C++          |       -121 |         -8 |        -10 |       -139 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/partial-claim-verifier.cpp                             | C++          |        -77 |         -4 |        -15 |        -96 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/print-claims.cpp                                       | C++          |        -10 |         -1 |         -3 |        -14 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/private-claims.cpp                                     | C++          |        -37 |         -3 |        -10 |        -50 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/rsa-create.cpp                                         | C++          |        -41 |         -1 |         -4 |        -46 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/rsa-verify.cpp                                         | C++          |        -30 |         -5 |         -7 |        -42 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/traits/CMakeLists.txt                                  | CMake        |        -30 |          0 |         -7 |        -37 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/traits/README.md                                       | Markdown     |         -4 |          0 |         -3 |         -7 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/traits/boost-json.cpp                                  | C++          |        -42 |         -1 |        -10 |        -53 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/traits/danielaparker-jsoncons.cpp                      | C++          |        -39 |          0 |         -9 |        -48 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/traits/kazuho-picojson.cpp                             | C++          |        -39 |          0 |         -9 |        -48 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/traits/nlohmann-json.cpp                               | C++          |        -39 |          0 |         -9 |        -48 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/example/traits/open-source-parsers-jsoncpp.cpp                 | C++          |        -39 |          0 |         -9 |        -48 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/base.h                                         | C++          |       -249 |        -69 |        -39 |       -357 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/jwt.h                                          | C++          |     -2,308 |     -1,658 |       -291 |     -4,257 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/boost-json/defaults.h                   | C++          |        -32 |        -48 |        -12 |        -92 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/boost-json/traits.h                     | C++          |        -64 |         -5 |        -16 |        -85 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/danielaparker-jsoncons/defaults.h       | C++          |        -32 |        -48 |        -12 |        -92 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/danielaparker-jsoncons/traits.h         | C++          |       -182 |         -8 |        -50 |       -240 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/kazuho-picojson/defaults.h              | C++          |        -29 |        -48 |        -11 |        -88 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/kazuho-picojson/traits.h                | C++          |        -62 |         -4 |        -15 |        -81 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/nlohmann-json/defaults.h                | C++          |        -32 |        -48 |        -12 |        -92 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/nlohmann-json/traits.h                  | C++          |        -62 |         -5 |        -15 |        -82 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/open-source-parsers-jsoncpp/defaults.h  | C++          |        -34 |        -48 |        -12 |        -94 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/jwt-cpp/traits/open-source-parsers-jsoncpp/traits.h    | C++          |       -113 |         -7 |        -21 |       -141 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/include/picojson/picojson.h                                    | C++          |     -1,080 |        -33 |        -88 |     -1,201 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/nuget/jwt-cpp.nuspec                                           | XML          |        -29 |          0 |         -1 |        -30 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/nuget/jwt-cpp.targets                                          | XML          |         -8 |          0 |          0 |         -8 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/BaseTest.cpp                                             | C++          |       -113 |         -1 |        -21 |       -135 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/CMakeLists.txt                                           | CMake        |        -74 |          0 |        -12 |        -86 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/CMakePresets.json                                        | JSON         |       -146 |          0 |          0 |       -146 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/ClaimTest.cpp                                            | C++          |       -120 |          0 |        -22 |       -142 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/HelperTest.cpp                                           | C++          |       -218 |         -2 |        -24 |       -244 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/JwksTest.cpp                                             | C++          |       -142 |          0 |        -20 |       -162 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/Keys.cpp                                                 | C++          |       -229 |         -2 |         -2 |       -233 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/OpenSSLErrorTest.cpp                                     | C++          |     -1,238 |        -20 |       -136 |     -1,394 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/TestMain.cpp                                             | C++          |         -5 |          0 |         -2 |         -7 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/TokenFormatTest.cpp                                      | C++          |        -28 |          0 |         -8 |        -36 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/TokenTest.cpp                                            | C++          |       -767 |        -14 |       -196 |       -977 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/CMakeLists.txt                                     | CMake        |         -6 |          0 |         -4 |        -10 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/base64-is-disabled.cpp                             | C++          |         -8 |          0 |         -3 |        -11 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/defaults-enabled.cpp                               | C++          |         -5 |          0 |         -2 |         -7 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/libressl-is-used.cpp                               | C++          |        -10 |          0 |         -4 |        -14 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/picojson-is-disabled.cpp                           | C++          |         -8 |          0 |         -3 |        -11 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/wolfssl-is-used.cpp                                | C++          |        -13 |         -1 |         -5 |        -19 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/fuzz/BaseDecodeFuzz.cpp                                  | C++          |        -10 |         -1 |         -3 |        -14 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/fuzz/BaseEncodeFuzz.cpp                                  | C++          |         -7 |          0 |         -3 |        -10 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/fuzz/CMakeLists.txt                                      | CMake        |        -20 |          0 |         -5 |        -25 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/fuzz/TokenDecodeFuzz.cpp                                 | C++          |        -17 |         -5 |         -6 |        -28 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/traits/BoostJsonTest.cpp                                 | C++          |       -118 |          0 |        -24 |       -142 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/traits/JsonconsTest.cpp                                  | C++          |       -124 |          0 |        -24 |       -148 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/traits/NlohmannTest.cpp                                  | C++          |       -118 |          0 |        -24 |       -142 |
| /home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/traits/OspJsoncppTest.cpp                                | C++          |       -124 |          0 |        -24 |       -148 |
| /home/kun/projects/Knot/backend-service/third_party/stb_image.h                                                            | C++          |     -5,833 |     -1,294 |       -862 |     -7,989 |
| /home/kun/projects/Knot/backend-service/third_party/stb_image_resize2.h                                                    | C++          |     -8,246 |       -992 |     -1,393 |    -10,631 |
| /home/kun/projects/Knot/backend-service/third_party/stb_image_write.h                                                      | C++          |     -1,242 |       -315 |       -168 |     -1,725 |
| /home/kun/projects/Knot/entry/src/main/resources/base/element/color.json                                                   | JSON         |         -8 |          0 |          0 |         -8 |
| /home/kun/projects/Knot/entry/src/main/resources/base/element/float.json                                                   | JSON         |         -8 |          0 |         -1 |         -9 |
| /home/kun/projects/Knot/entry/src/main/resources/base/element/string.json                                                  | JSON         |        -28 |          0 |         -1 |        -29 |
| /home/kun/projects/Knot/entry/src/main/resources/base/media/layered_image.json                                             | JSON         |         -7 |          0 |          0 |         -7 |
| /home/kun/projects/Knot/entry/src/main/resources/base/profile/backup_config.json                                           | JSON         |         -3 |          0 |          0 |         -3 |
| /home/kun/projects/Knot/entry/src/main/resources/base/profile/main_pages.json                                              | JSON         |         -5 |          0 |         -1 |         -6 |
| /home/kun/projects/Knot/entry/src/main/resources/dark/element/color.json                                                   | JSON         |         -8 |          0 |          0 |         -8 |
| /home/kun/projects/Knot/rules/rules.md                                                                                     | Markdown     |        -85 |          0 |        -27 |       -112 |
| /home/kun/projects/Knot/需求分析.md                                                                                            | Markdown     |       -926 |          0 |       -188 |     -1,114 |
| /home/kun/projects/SharePix/.augment/rules/rules.md                                                                        | Markdown     |         87 |          0 |         28 |        115 |
| /home/kun/projects/SharePix/.claude/settings.local.json                                                                    | JSON         |         28 |          0 |          1 |         29 |
| /home/kun/projects/SharePix/CLAUDE.md                                                                                      | Markdown     |        486 |          0 |        152 |        638 |
| /home/kun/projects/SharePix/backend-service/.augment/rules/rules.md                                                        | Markdown     |         85 |          0 |         27 |        112 |
| /home/kun/projects/SharePix/backend-service/CMakeLists.txt                                                                 | CMake        |        102 |          0 |         22 |        124 |
| /home/kun/projects/SharePix/backend-service/README.md                                                                      | Markdown     |        537 |          0 |        108 |        645 |
| /home/kun/projects/SharePix/backend-service/config/config.cloud.json                                                       | JSON         |         56 |          0 |          2 |         58 |
| /home/kun/projects/SharePix/backend-service/config/config.example.json                                                     | JSON         |         56 |          0 |          2 |         58 |
| /home/kun/projects/SharePix/backend-service/config/database.sql                                                            | MS SQL       |        134 |         30 |         30 |        194 |
| /home/kun/projects/SharePix/backend-service/config/migration_add_user_profile_fields.sql                                   | MS SQL       |          5 |          5 |          5 |         15 |
| /home/kun/projects/SharePix/backend-service/config/migration_to_posts.sql                                                  | MS SQL       |        160 |         53 |         50 |        263 |
| /home/kun/projects/SharePix/backend-service/config/setup_remote_access.sql                                                 | MS SQL       |          5 |          7 |          7 |         19 |
| /home/kun/projects/SharePix/backend-service/deploy-static/CMakeLists.txt                                                   | CMake        |        168 |          0 |         32 |        200 |
| /home/kun/projects/SharePix/backend-service/deploy-static/README.md                                                        | Markdown     |        358 |          0 |        107 |        465 |
| /home/kun/projects/SharePix/backend-service/deploy-static/build.sh                                                         | Shell Script |        201 |         55 |         55 |        311 |
| /home/kun/projects/SharePix/backend-service/docs/NETWORK-ACCESS.md                                                         | Markdown     |        226 |          0 |         73 |        299 |
| /home/kun/projects/SharePix/backend-service/docs/README.md                                                                 | Markdown     |        185 |          0 |         79 |        264 |
| /home/kun/projects/SharePix/backend-service/docs/api/README.md                                                             | Markdown     |        155 |          0 |         67 |        222 |
| /home/kun/projects/SharePix/backend-service/docs/api/api-docs.html                                                         | HTML         |         55 |          0 |          4 |         59 |
| /home/kun/projects/SharePix/backend-service/docs/api/docker-compose-swagger.yml                                            | YAML         |         14 |          0 |          3 |         17 |
| /home/kun/projects/SharePix/backend-service/docs/api/openapi.yaml                                                          | YAML         |      1,762 |          3 |         47 |      1,812 |
| /home/kun/projects/SharePix/backend-service/docs/api/start-api-docs.sh                                                     | Shell Script |         16 |          5 |          7 |         28 |
| /home/kun/projects/SharePix/backend-service/docs/check-network-access.sh                                                   | Shell Script |        125 |         11 |         18 |        154 |
| /home/kun/projects/SharePix/backend-service/include/base.h                                                                 | C++          |        249 |         69 |         39 |        357 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/base.h                                                         | C++          |        249 |         69 |         39 |        357 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/jwt.h                                                          | C++          |      2,308 |      1,658 |        291 |      4,257 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/boost-json/defaults.h                                   | C++          |         32 |         48 |         12 |         92 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/boost-json/traits.h                                     | C++          |         64 |          5 |         16 |         85 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/danielaparker-jsoncons/defaults.h                       | C++          |         32 |         48 |         12 |         92 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/danielaparker-jsoncons/traits.h                         | C++          |        182 |          8 |         50 |        240 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/kazuho-picojson/defaults.h                              | C++          |         29 |         48 |         11 |         88 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/kazuho-picojson/traits.h                                | C++          |         62 |          4 |         15 |         81 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/nlohmann-json/defaults.h                                | C++          |         32 |         48 |         12 |         92 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/nlohmann-json/traits.h                                  | C++          |         62 |          5 |         15 |         82 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/open-source-parsers-jsoncpp/defaults.h                  | C++          |         34 |         48 |         12 |         94 |
| /home/kun/projects/SharePix/backend-service/include/jwt-cpp/traits/open-source-parsers-jsoncpp/traits.h                    | C++          |        113 |          7 |         21 |        141 |
| /home/kun/projects/SharePix/backend-service/include/jwt.h                                                                  | C++          |      2,308 |      1,658 |        291 |      4,257 |
| /home/kun/projects/SharePix/backend-service/include/picojson/picojson.h                                                    | C++          |      1,080 |         33 |         88 |      1,201 |
| /home/kun/projects/SharePix/backend-service/include/traits/boost-json/defaults.h                                           | C++          |         32 |         48 |         12 |         92 |
| /home/kun/projects/SharePix/backend-service/include/traits/boost-json/traits.h                                             | C++          |         64 |          5 |         16 |         85 |
| /home/kun/projects/SharePix/backend-service/include/traits/danielaparker-jsoncons/defaults.h                               | C++          |         32 |         48 |         12 |         92 |
| /home/kun/projects/SharePix/backend-service/include/traits/danielaparker-jsoncons/traits.h                                 | C++          |        182 |          8 |         50 |        240 |
| /home/kun/projects/SharePix/backend-service/include/traits/kazuho-picojson/defaults.h                                      | C++          |         29 |         48 |         11 |         88 |
| /home/kun/projects/SharePix/backend-service/include/traits/kazuho-picojson/traits.h                                        | C++          |         62 |          4 |         15 |         81 |
| /home/kun/projects/SharePix/backend-service/include/traits/nlohmann-json/defaults.h                                        | C++          |         32 |         48 |         12 |         92 |
| /home/kun/projects/SharePix/backend-service/include/traits/nlohmann-json/traits.h                                          | C++          |         62 |          5 |         15 |         82 |
| /home/kun/projects/SharePix/backend-service/include/traits/open-source-parsers-jsoncpp/defaults.h                          | C++          |         34 |         48 |         12 |         94 |
| /home/kun/projects/SharePix/backend-service/include/traits/open-source-parsers-jsoncpp/traits.h                            | C++          |        113 |          7 |         21 |        141 |
| /home/kun/projects/SharePix/backend-service/project_document/README.md                                                     | Markdown     |        447 |          0 |        147 |        594 |
| /home/kun/projects/SharePix/backend-service/project_document/[000]API文档.md                                                 | Markdown     |      1,443 |          0 |        370 |      1,813 |
| /home/kun/projects/SharePix/backend-service/project_document/[001]数据库设计文档.md                                               | Markdown     |        341 |          0 |         92 |        433 |
| /home/kun/projects/SharePix/backend-service/project_document/[002]项目架构文档.md                                                | Markdown     |        415 |          0 |        108 |        523 |
| /home/kun/projects/SharePix/backend-service/project_document/[003]环境安装配置教程.md                                              | Markdown     |        277 |          0 |         70 |        347 |
| /home/kun/projects/SharePix/backend-service/project_document/[100]阶段A-基础模块实现.md                                            | Markdown     |      1,226 |          0 |        279 |      1,505 |
| /home/kun/projects/SharePix/backend-service/project_document/[101]阶段B-用户认证模块.md                                            | Markdown     |        689 |          0 |        155 |        844 |
| /home/kun/projects/SharePix/backend-service/project_document/[102]阶段C-图片管理模块.md                                            | Markdown     |        572 |          0 |        149 |        721 |
| /home/kun/projects/SharePix/backend-service/project_document/[103]阶段C-1-图片管理模块第一次测试情况.md                                   | Markdown     |        381 |          0 |        106 |        487 |
| /home/kun/projects/SharePix/backend-service/project_document/[104]Apifox测试流程-BUG修复验证.md                                    | Markdown     |        388 |          0 |         96 |        484 |
| /home/kun/projects/SharePix/backend-service/project_document/[105]阶段C-2-多图片帖子系统.md                                         | Markdown     |        229 |          0 |        102 |        331 |
| /home/kun/projects/SharePix/backend-service/project_document/[106]用户信息管理功能完善-实施计划.md                                       | Markdown     |        426 |          0 |        118 |        544 |
| /home/kun/projects/SharePix/backend-service/project_document/[107]阶段D-1-互动系统点赞收藏功能实现计划.md                                  | Markdown     |      2,104 |          0 |        549 |      2,653 |
| /home/kun/projects/SharePix/backend-service/project_document/[108]阶段D-2-互动系统关注功能实现计划.md                                    | Markdown     |      1,461 |          0 |        369 |      1,830 |
| /home/kun/projects/SharePix/backend-service/project_document/[109]阶段D-3-分享系统实现计划.md                                        | Markdown     |      3,371 |          8 |        829 |      4,208 |
| /home/kun/projects/SharePix/backend-service/project_document/[110]阶段C-3-帖子图片静态文件服务修复方案.md                                  | Markdown     |        299 |          0 |         71 |        370 |
| /home/kun/projects/SharePix/backend-service/project_document/[111]阶段D-4-图片静态文件服务实现方案.md                                    | Markdown     |        524 |          0 |        134 |        658 |
| /home/kun/projects/SharePix/backend-service/project_document/[112]第一次综合测试.md                                               | Markdown     |        644 |          0 |        158 |        802 |
| /home/kun/projects/SharePix/backend-service/project_document/[200]数据库设计文档.md                                               | Markdown     |        353 |          0 |        120 |        473 |
| /home/kun/projects/SharePix/backend-service/project_document/[201]性能优化专题.md                                                | Markdown     |        412 |          0 |        127 |        539 |
| /home/kun/projects/SharePix/backend-service/src/api/auth_handler.cpp                                                       | C++          |        309 |         72 |         94 |        475 |
| /home/kun/projects/SharePix/backend-service/src/api/auth_handler.h                                                         | C++          |         29 |         89 |         21 |        139 |
| /home/kun/projects/SharePix/backend-service/src/api/base_handler.cpp                                                       | C++          |        102 |         18 |         25 |        145 |
| /home/kun/projects/SharePix/backend-service/src/api/base_handler.h                                                         | C++          |         32 |         81 |         16 |        129 |
| /home/kun/projects/SharePix/backend-service/src/api/favorite_handler.cpp                                                   | C++          |         69 |         22 |         20 |        111 |
| /home/kun/projects/SharePix/backend-service/src/api/favorite_handler.h                                                     | C++          |         14 |         31 |          9 |         54 |
| /home/kun/projects/SharePix/backend-service/src/api/image_handler.cpp                                                      | C++          |        253 |         49 |         67 |        369 |
| /home/kun/projects/SharePix/backend-service/src/api/image_handler.h                                                        | C++          |         27 |         81 |         19 |        127 |
| /home/kun/projects/SharePix/backend-service/src/api/like_handler.cpp                                                       | C++          |         67 |         22 |         18 |        107 |
| /home/kun/projects/SharePix/backend-service/src/api/like_handler.h                                                         | C++          |         14 |         31 |          9 |         54 |
| /home/kun/projects/SharePix/backend-service/src/api/post_handler.cpp                                                       | C++          |        426 |         85 |        106 |        617 |
| /home/kun/projects/SharePix/backend-service/src/api/post_handler.h                                                         | C++          |         28 |         84 |         20 |        132 |
| /home/kun/projects/SharePix/backend-service/src/database/connection_guard.cpp                                              | C++          |         25 |         31 |         14 |         70 |
| /home/kun/projects/SharePix/backend-service/src/database/connection_guard.h                                                | C++          |         18 |         99 |         15 |        132 |
| /home/kun/projects/SharePix/backend-service/src/database/connection_pool.cpp                                               | C++          |        162 |         28 |         50 |        240 |
| /home/kun/projects/SharePix/backend-service/src/database/connection_pool.h                                                 | C++          |         45 |         66 |         22 |        133 |
| /home/kun/projects/SharePix/backend-service/src/database/favorite_repository.cpp                                           | C++          |        258 |         37 |         78 |        373 |
